id,sfdc_id,FirstName,LastName,Salutation,OtherStreet,OtherCity,OtherState,OtherPostalCode,OtherCountry,MailingStreet,MailingCity,MailingState,MailingPostalCode,MailingCountry,Phone,Fax,MobilePhone,HomePhone,OtherPhone,Email,LeadSource,Birthdate,Personal_Email__c,Gender,ASU_Gmail__c,Arizona_Resident__c,Visa_Type__c,Undergraduate_GPA__c,Jr_Sr_GPA__c,Military_Status__c,Military_Branch__c,Email_Status__c,Marital_Status__c,Ethnicity,FERPA__c,Undergraduate_Major__c,Graduate_GPA__c,Contact_Preference__c,Student_Number__c,ASURite_ID__c,Deceased__c,ASU_Email__c
317,,Leanne,Gleason,Mr.,"6117 Scotty Cove","Port Kyla",Oklahoma,10920,"United States","552 Kobe Street",Waterschester,Massachusetts,44250,"United States","667-480-5810 x8766","719-404-2185 x3945","(509) 626-4438","(906) 830-3020",470-740-9420,leanne@example.org,Email,"1989-10-05 04:40:23.000000",leanne@example.org,Male,Leanne@asu.gmail,,,3.15777234433467,3.5815326834996,,,Temp,Unknown,Hispanic,,"Computer Science",3.58626803124301,"Local Phone",0557498897,1205696113,,Leanne.Gleason@asuFake.edu
318,,Marion,Kihn,Dr.,"9493 Mallie Manor","Port Harmon",Massachusetts,29524-3312,"United States","28275 Blanda Stravenue","West Kellen",Missouri,28549-3449,"United States",541.774.1388,586.425.0559,"425-806-6806 x9819","646-480-0572 x0391",770.702.1937,marion@example.com,PeopleSoft,"1992-11-13 22:43:40.000000",marion@example.com,Female,Marion@asu.gmail,,,3.78513189071869,1.50886057965263,"National Guard",Navy,Role,Married,"Black African-American",,"Mechanical Engineering",,Email,0992455987,1207279263,,Marion.Kihn@asuFake.edu
319,,Tomas,Macejkovic,Mr.,"66302 Matteo Ridges",McCulloughborough,Maryland,76902-6515,"United States","2412 Odessa Turnpike",Ferrystad,Wisconsin,30674,"United States","(812) 510-2051 x3188","(218) 559-2481","(858) 901-1179","916.918.2677 x9643","914-712-3774 x4616",tomas@example.com,"ASU UG","1994-01-25 18:29:23.000000",tomas@example.com,Male,Tomas@asu.gmail,,,2.35487574050919,3.69548189994124,,,Role,Married,White,,"Mechanical Engineering",,"Mobile Phone",0497237982,1203564838,,Tomas.Macejkovic@asuFake.edu
320,,Chelsey,West,Ms.,"95197 Padberg Mews",Nellahaven,"South Carolina",23638,"United States","215 Hilpert Ford","South Randy",Wyoming,50433,"United States","313-772-6766 x0614",415.605.2668,210-254-7056,"610-252-5420 x8627","(316) 253-5055 x8265",chelsey@example.net,Walk-in,"1993-02-13 19:27:55.000000",chelsey@example.net,Female,Chelsey@asu.gmail,,,2.67940886975773,3.83855264784558,,,Valid,Single,"Black African-American",,Business,3.23624155628936,"Home Phone",8721485694,1205293009,,Chelsey.West@asuFake.edu
321,,Lukas,Herman,Ms.,"2158 Hermann Wall","East Rashad","West Virginia",93828-5653,"United States","1997 Wava Square",Shanahanmouth,Hawaii,70029-6150,"United States","720-651-2050 x2680","614.660.2099 x5944","835.228.2764 x5994","(607) 218-2034 x8108","425.984.4438 x1953",lukas@example.net,"Test Scores","1993-03-13 19:49:57.000000",lukas@example.net,Female,Lukas@asu.gmail,,,3.5543422285143,3.26102798360478,,,Role,Single,"Am. Indian Alaska Native",,"Computer Science",,Email,4459707857,1208477401,,Lukas.Herman@asuFake.edu
322,,Lacey,Murray,Dr.,"983 Leuschke Orchard","West Artmouth",Florida,93919,"United States","2269 Douglas Coves",Newellside,Louisiana,58401,"United States","557-918-6645 x7862",920-817-5711,"336.620.4134 x4774","(734) 989-5837","464-610-7431 x9414",lacey@example.net,Event,"1992-12-05 16:04:55.000000",lacey@example.net,Unknown,Lacey@asu.gmail,,,1.96156603261822,2.07567274009148,,,Temp,Unknown,"Am. Indian Alaska Native",,Economics,3.54871674782677,"Mobile Phone",2867549903,1203404648,,Lacey.Murray@asuFake.edu
323,,Mary,"O'Reilly",Prof,"72138 Kshlerin Parkways","Lake Anjali","New Jersey",81736-8177,"United States","9837 Lucie Mission",Lucyburgh,Oklahoma,37481-1286,"United States","(425) 601-2893","(580) 469-4616 x5557",631-571-0605,626-815-9160,"(574) 817-8950",mary@example.org,"Phone Call","1991-07-23 07:59:00.000000",mary@example.org,Female,Mary@asu.gmail,,,3.13302935368042,1.23436367188651,,,Role,Unknown,White,,Psychology,,Email,0352147331,1208276651,,"Mary.O'Reilly@asuFake.edu"
324,,Natalia,Cremin,Dr.,"3575 Kautzer Mission","Lake Frankie",Missouri,87171,"United States","110 Ebert Dale","South Maximillia",Texas,58482-4844,"United States","336-636-8258 x8145","409-817-3205 x3647","260-704-6934 x2509",913.724.7288,989-808-6003,natalia@example.net,"Web Form","1990-09-11 09:19:21.000000",natalia@example.net,Female,Natalia@asu.gmail,,,2.6185688048314,3.91633912089386,,,Valid,Married,"Am. Indian Alaska Native",,"Political Science",,Email,6026539642,1207208706,,Natalia.Cremin@asuFake.edu
325,,Gregorio,Waelchi,Mr.,"290 Elisa Radial","Lake Coty",Alabama,37379-3477,"United States","130 Tyree Points",Yundtbury,Illinois,71377,"United States","505-707-9664 x6451","(251) 714-5601 x0497","(801) 256-8606 x9314","(339) 909-4646 x0840","209-850-1689 x5964",gregorio@example.net,Email,"1990-03-31 18:56:44.000000",gregorio@example.net,Male,Gregorio@asu.gmail,,,3.88927127941266,1.08651471610584,,,Role,Unknown,Hispanic,,"Mechanical Engineering",3.34999055835008,"Home Phone",5488852565,1204768779,,Gregorio.Waelchi@asuFake.edu
326,,Stanford,Smith,Dr.,"52017 Pagac Plains","East Ledafort","New Jersey",57769-9818,"United States","7497 Pouros Path",Jayville,"West Virginia",51680,"United States","331-262-7194 x5008","949-215-3642 x1780","(865) 321-2849","443-818-5402 x2832","334.682.3929 x4021",stanford@example.net,PeopleSoft,"1995-09-30 04:53:18.000000",stanford@example.net,Male,Stanford@asu.gmail,,,1.1693827739561,2.65590064120011,,,Role,Single,"Pacific Islander",,Psychology,,"Local Phone",1412817721,1200871034,,Stanford.Smith@asuFake.edu
327,,Josephine,Kertzmann,Prof,"835 Jakubowski Locks",Cronashire,Maryland,30338-5961,"United States","78921 Kuvalis Mission",Schillerchester,Mississippi,78131-8565,"United States",276-865-9036,678.303.4105,"(270) 434-7197 x7001","(802) 251-7302 x8028",423.262.9557,josephine@example.com,"Purchased List","1993-12-17 16:12:48.000000",josephine@example.com,Unknown,Josephine@asu.gmail,,,1.06170723594739,2.87981508469801,,,Temp,Divorced,"Black African-American",,Business,,"Home Phone",4799130996,1206918145,,Josephine.Kertzmann@asuFake.edu
328,,Anika,Emard,Mrs.,"875 Haylie Shore","East Jacksonside",Colorado,40984,"United States","930 Jacobi Mountain","West Adah",Missouri,77470,"United States",424-218-4825,"413.317.1846 x8502","319-219-3548 x4175","(971) 406-1993","269-975-7620 x3455",anika@example.net,"Employee Referral","1990-05-02 11:35:49.000000",anika@example.net,Female,Anika@asu.gmail,,,1.61473467004009,2.07251425233219,"National Guard","Air Force",Valid,Married,"Pacific Islander",,Biology,3.78697103820211,Email,5597105401,1205383648,,Anika.Emard@asuFake.edu
329,,Alaina,Stamm,Prof,"31240 Federico Meadows",Oscartown,Iowa,12647-4444,"United States","907 Hailie Hollow","South Dedrickview","New York",87892-7313,"United States","270.317.6993 x1388","252-832-3918 x3180","954-872-9570 x1158",413-336-7280,"803-417-6830 x3374",alaina@example.org,"College Fair - US","1990-01-13 23:19:44.000000",alaina@example.org,Female,Alaina@asu.gmail,,,3.90305257623183,1.93610180399362,,,Role,Single,"Pacific Islander",,"Computer Science",,"Home Phone",8610160236,1201090588,,Alaina.Stamm@asuFake.edu
330,,Aylin,Dietrich,Mr.,"4713 Stella Ferry","West Durward",Mississippi,28820,"United States","748 Pagac Falls",Klockoside,"North Carolina",37370-6049,"United States","(802) 832-4219 x1846","920-352-0187 x9880","(623) 425-9253","724.737.0812 x2353","(270) 903-0977",aylin@example.org,"Test Scores","1996-03-11 03:02:52.000000",aylin@example.org,Male,Aylin@asu.gmail,,,2.82111714868785,2.59149218496126,,,Role,Unknown,Asian,,Business,3.83273038360247,Email,2668349995,1203274667,,Aylin.Dietrich@asuFake.edu
331,,Kristy,Jacobi,Mrs.,"424 Cremin Points","Lake Ali",Texas,51957-6056,"United States","44346 Morissette Square",Ziemannhaven,Georgia,56695-9649,"United States","912-651-1205 x1175","225.404.1803 x8919","409.859.8577 x2006","(925) 956-9587","228-805-2625 x5928",kristy@example.org,Walk-in,"1994-06-27 17:42:59.000000",kristy@example.org,Female,Kristy@asu.gmail,,,3.59318932592845,3.40033081135369,,,Temp,Married,Asian,,Economics,,"Home Phone",4115732078,1204010564,,Kristy.Jacobi@asuFake.edu
332,,Kristin,Feil,Mr.,"7453 Magnolia Gardens","North Cullen","New Jersey",27328,"United States","6715 Botsford Cliffs","Lake Armand",Kentucky,45479,"United States","(803) 608-4857 x5488","229.608.7843 x0294","737-406-4881 x8025","(848) 925-5347 x8980","719-603-9258 x0435",kristin@example.org,"Phone Call","1996-02-26 18:20:05.000000",kristin@example.org,Male,Kristin@asu.gmail,,,1.49746232510308,1.44798121397279,,,Valid,Married,"Pacific Islander",,"Political Science",,"Local Phone",5765286808,1203225304,,Kristin.Feil@asuFake.edu
333,,Gerry,Homenick,Mr.,"2521 Marty Pine",Kimberlyfurt,Idaho,74896-2246,"United States","82980 Okuneva Trail",Rosalindashire,Tennessee,12400,"United States",863-618-7805,"(337) 757-9888",414-330-8318,"360.772.5851 x0492","712-858-5309 x4989",gerry@example.org,Email,"1994-03-31 11:42:51.000000",gerry@example.org,Male,Gerry@asu.gmail,,,3.19932493889143,3.6323323011475,,,Valid,Married,White,,"Mechanical Engineering",,Email,7007276974,1203809800,,Gerry.Homenick@asuFake.edu
334,,Ibrahim,Jakubowski,Prof,"9759 Terry Key",Kaiaville,Vermont,29255-8611,"United States","591 Connelly Mountains",Rosenbaumberg,"North Dakota",27154,"United States","(605) 562-5610","973-835-5340 x4673","(440) 940-3928","940-480-9321 x4872","909-971-8356 x5370",ibrahim@example.com,"Purchased List","1989-10-04 01:06:12.000000",ibrahim@example.com,Unknown,Ibrahim@asu.gmail,,,3.76576059401412,1.68712824031932,,,Valid,Divorced,White,,"Computer Science",,Email,6949708369,1204704669,,Ibrahim.Jakubowski@asuFake.edu
335,,Nicolette,Ryan,Mr.,"239 Serenity Alley","West Corbin","South Dakota",92186-8321,"United States","794 Kuhlman Streets",Rosannachester,"West Virginia",95293-3005,"United States","847-510-2454 x1431",717-727-2284,608-331-9740,"216-225-0076 x9325",706-925-8194,nicolette@example.com,"Purchased List","1990-03-30 12:04:26.000000",nicolette@example.com,Male,Nicolette@asu.gmail,,,1.24191446421103,3.9073736222187,,,Valid,Divorced,White,,"Political Science",3.52676845425784,"Home Phone",1169694588,1209209100,,Nicolette.Ryan@asuFake.edu
336,,Corene,Medhurst,Mrs.,"4974 Ankunding Loop",Chelsiehaven,Indiana,97215-0645,"United States","2377 Brakus Island",Schuppeborough,Ohio,83884,"United States","(917) 219-7403","509-509-1193 x6093","(612) 832-2852 x9712","520-947-9768 x1233","561-802-3960 x3425",corene@example.com,Event,"1995-02-02 16:24:59.000000",corene@example.com,Female,Corene@asu.gmail,,,2.55157481348013,1.78902639061535,,,Temp,Married,Asian,,"Computer Science",,"Local Phone",8639569357,1202772908,,Corene.Medhurst@asuFake.edu
337,,Theo,Hermiston,Mrs.,"3462 Stokes Brooks",Kaliburgh,Pennsylvania,24510,"United States","481 Serena Grove",Domenicoborough,Vermont,24099,"United States","(775) 952-9699 x4581","713.562.9148 x2425","(620) 617-1949",443.857.0021,"419-267-7275 x5556",theo@example.net,Walk-in,"1994-02-09 10:14:01.000000",theo@example.net,Female,Theo@asu.gmail,,,3.16599326176022,3.54313500901716,,,Role,Married,"Black African-American",,Psychology,,"Local Phone",1577231250,1209034934,,Theo.Hermiston@asuFake.edu
338,,Elinore,Von,Prof,"7507 Swaniawski Avenue",Kallietown,"West Virginia",77347,"United States","2419 Hudson Summit","Lake Demetriusside",Oklahoma,96262,"United States","956-812-1981 x1746",816-708-6070,"973-614-3576 x1777",224-586-5859,"856-952-9988 x0946",elinore@example.com,"ASU UG","1993-03-25 22:02:38.000000",elinore@example.com,Male,Elinore@asu.gmail,,,2.46277708897677,1.39451969744783,,,Temp,Single,White,,Biology,,"Local Phone",1906922741,1207511421,,Elinore.Von@asuFake.edu
339,,Grover,Will,Mrs.,"6532 Rolfson Dam","New Roxanne",Oklahoma,67187,"United States","433 Lessie Lodge",Sylviaburgh,Washington,35865,"United States","(304) 612-0809 x0370","(337) 401-6922 x8776","(580) 713-2109 x6234","207-702-2735 x6222","845-205-0076 x1661",grover@example.com,Event,"1993-05-05 14:05:15.000000",grover@example.com,Female,Grover@asu.gmail,,,2.69679425695615,1.90010942548312,,,Valid,Married,"Am. Indian Alaska Native",,Economics,3.56339948565433,"Home Phone",9895811221,1209903330,,Grover.Will@asuFake.edu
340,,Enid,Becker,Mrs.,"806 Rau Brook",Rhiannonfort,Iowa,42583,"United States","2438 Kling Plaza",Schowalterport,"New York",86994-7534,"United States","(262) 610-3512","(848) 352-4642","(323) 754-3340 x6826","228-502-0858 x5203",352.731.6173,enid@example.org,PeopleSoft,"1994-03-16 13:13:25.000000",enid@example.org,Female,Enid@asu.gmail,,,2.61448684818227,1.80679706821651,,,Temp,Married,"Am. Indian Alaska Native",,Business,,"Local Phone",7222127094,1207835073,,Enid.Becker@asuFake.edu
341,,Rolando,Cremin,Mrs.,"31131 Macejkovic Inlet","Port Nolantown",Kentucky,49604,"United States","668 Rick Plain",Boehmhaven,Arizona,14745-2159,"United States","740-557-9558 x5846",813.304.0158,"(239) 571-0050 x6286","714-937-3401 x6004","(434) 913-4401 x4920",rolando@example.com,"Web Form","1995-02-15 22:51:59.000000",rolando@example.com,Female,Rolando@asu.gmail,,,1.19436134983117,1.61737580009897,"Armed Forces Reserve",Army,Valid,Married,"Black African-American",,Business,,"Mobile Phone",6455387910,1202542728,,Rolando.Cremin@asuFake.edu
342,,Brigitte,Treutel,Mr.,"6911 Zola Gateway",Rodtown,Michigan,82908-4946,"United States","42878 Dimitri Curve",McCulloughborough,Texas,36391,"United States",908.740.5547,"(850) 219-2412 x7032","573.972.6026 x1742","(360) 786-4408 x3524","(765) 563-2418",brigitte@example.com,"Phone Call","1992-01-08 18:09:00.000000",brigitte@example.com,Male,Brigitte@asu.gmail,,,1.85718379729789,2.10951433358486,,,Temp,Married,Asian,,Economics,,"Mobile Phone",6758085831,1203512370,,Brigitte.Treutel@asuFake.edu
343,,Abigale,Corkery,Mr.,"491 Juana Crossroad","North Maiaborough",Arkansas,13555-1615,"United States","70653 Leonel Ridges",Federicotown,Pennsylvania,74172,"United States",808.610.5456,316-203-1259,"281-843-4956 x7449","267-208-6648 x7786","234-269-6668 x6931",abigale@example.net,"Phone Call","1990-01-29 20:56:20.000000",abigale@example.net,Male,Abigale@asu.gmail,,,2.96708102176865,3.11431111785972,,,Valid,Married,Asian,,Business,3.01990952210465,Email,5583296368,1202829739,,Abigale.Corkery@asuFake.edu
344,,Cecilia,Kautzer,Prof,"3382 Bartell Branch",Derekshire,"New Hampshire",25466,"United States","58822 Stephany Corner",Hillltown,Arizona,80565,"United States",218-217-8668,724-317-4263,806-240-2062,"(424) 864-4800 x4597","858-304-5318 x6962",cecilia@example.org,"Partial App","1996-04-20 11:22:52.000000",cecilia@example.org,Unknown,Cecilia@asu.gmail,,,1.19878129605505,2.82254389391928,,,Role,Single,Asian,,"Mechanical Engineering",,"Home Phone",5764468576,1200222548,,Cecilia.Kautzer@asuFake.edu
345,,Emmie,Lowe,Prof,"666 Virginia Canyon","East Mariaport",Indiana,31540,"United States","2729 Kohler Rapid","New Helgaborough",Texas,97065,"United States","260-828-9873 x3829","786.814.7565 x6278","570.276.8657 x3875",302.269.5298,"(910) 617-1681 x0163",emmie@example.com,Walk-in,"1994-03-19 23:23:31.000000",emmie@example.com,Unknown,Emmie@asu.gmail,,,1.23696352280003,2.12268430870635,,,Temp,Divorced,"Pacific Islander",,Economics,3.07709191579448,Email,7768490321,1202384079,,Emmie.Lowe@asuFake.edu
346,,Gerald,Schowalter,Ms.,"59877 Lang Summit","West Della",Missouri,84037,"United States","267 Brown Isle","North Damonborough","New Jersey",25588,"United States","(989) 631-9257","469-410-8476 x2703","618-973-7569 x4202",214-224-7036,"(863) 979-6125 x9782",gerald@example.net,"Test Scores","1989-08-25 09:58:26.000000",gerald@example.net,Female,Gerald@asu.gmail,,,1.40019120687116,1.58369471878325,,,Temp,Single,"Am. Indian Alaska Native",,"Mechanical Engineering",,"Local Phone",1400686937,1206902929,,Gerald.Schowalter@asuFake.edu
347,,Thelma,Homenick,Dr.,"676 Carmel Knoll","Port Talon",Texas,46850-3400,"United States","6841 Labadie Motorway",Davidview,Massachusetts,98746-8785,"United States",626-754-5364,"763-765-0405 x1384","(254) 406-2325","(313) 407-2564","212.412.5939 x1502",thelma@example.org,"Employee Referral","1990-05-22 18:52:03.000000",thelma@example.org,Unknown,Thelma@asu.gmail,,,3.4153469466196,3.27283998745471,"National Guard","Coast Guard",Role,Single,"Am. Indian Alaska Native",,Biology,3.49075549884213,"Mobile Phone",6171829269,1206114033,,Thelma.Homenick@asuFake.edu
348,,Palma,Jacobson,Mrs.,"606 Jordon Bypass","Lake Freddieland",Louisiana,57651,"United States","85377 Orn Brooks",Nicklausburgh,Colorado,36476,"United States","509-209-3480 x6069","(703) 864-7654 x5280","(847) 219-7671 x5374","973-214-4139 x5932","858-234-6292 x3717",palma@example.com,Event,"1990-07-06 13:44:42.000000",palma@example.com,Female,Palma@asu.gmail,,,1.16412032886707,1.47708720147117,,,Valid,Married,"Pacific Islander",,Psychology,3.9933442282544,"Local Phone",8929666933,1202913277,,Palma.Jacobson@asuFake.edu
349,,Nash,Shields,Mrs.,"9474 Aliyah Parks",Gabrielmouth,Maine,22489-0829,"United States","570 Beahan Causeway","Port Sheridanhaven",Oklahoma,40941,"United States","718.504.1375 x8506","862-660-6589 x4926",720.984.0246,"925-810-7792 x1349",567-516-7834,nash@example.net,Advertisement,"1995-08-22 19:09:34.000000",nash@example.net,Female,Nash@asu.gmail,,,3.24635321384149,1.28260589270194,,,Valid,Married,Hispanic,,"Political Science",,Email,8221956749,1209616377,,Nash.Shields@asuFake.edu
350,,Lavern,Wyman,Mr.,"155 Eulah Points",Faystad,Arkansas,10128,"United States","825 Trantow Wall",Leraville,Oregon,98722-6220,"United States","(229) 219-3934 x7251","704-219-8396 x3563","(214) 760-0638 x8327","401-616-7897 x6017","603.828.1973 x7022",lavern@example.org,"College Fair - US","1994-06-10 22:32:05.000000",lavern@example.org,Male,Lavern@asu.gmail,,,2.40228857140973,2.03333264722772,,,Valid,Divorced,White,,Business,3.14531531443134,Email,3688864400,1200146758,,Lavern.Wyman@asuFake.edu
351,,Eino,Thompson,Dr.,"9748 Manuel Pine",Mackenzieberg,"New York",84486-6445,"United States","347 Grimes Road","New Verlie",Arizona,96792,"United States","(530) 804-7014 x6673","915.959.3236 x5831","425-601-1858 x2841","503-740-7738 x6062",216-757-5010,eino@example.com,"College Fair - Int","1996-04-25 10:39:20.000000",eino@example.com,Male,Eino@asu.gmail,,,2.60645956626824,2.30867607577448,,,Temp,Single,"Pacific Islander",,Mathematics,3.72478770865954,Email,8363954087,1208395027,,Eino.Thompson@asuFake.edu
352,,Dorthy,Osinski,Mr.,"821 Annabell Park",Jettiefurt,Alabama,57377-5576,"United States","65494 Helga Forge",Brendenmouth,"West Virginia",45158,"United States","484-617-7363 x3834","(302) 909-7857 x1091","520.276.6120 x9820","401-551-3261 x3798","262-310-9916 x7802",dorthy@example.com,Walk-in,"1994-07-30 22:08:43.000000",dorthy@example.com,Male,Dorthy@asu.gmail,,,1.33291611295549,2.68189916496085,,,Valid,Unknown,White,,"Political Science",,Email,4240941022,1200658982,,Dorthy.Osinski@asuFake.edu
353,,General,Miller,Prof,"131 Hackett Mountain",Weberton,Tennessee,90647-3626,"United States","6608 Luigi Road","Lake Thadfort","New Hampshire",80747,"United States",920-801-6771,858-920-6713,"562-360-6941 x7299",660-518-6079,"207.315.9996 x0556",general@example.org,"Phone Call","1989-06-20 00:10:34.000000",general@example.org,Female,General@asu.gmail,,,1.74571524174925,3.97485137693782,,,Valid,Unknown,"Pacific Islander",,Economics,3.89954364371165,"Local Phone",3120600557,1201230590,,General.Miller@asuFake.edu
354,,Kylee,Kunze,Ms.,"5867 Kautzer Green",Wiegandberg,"New Mexico",32594-6097,"United States","14728 Lavern Via",Wilsonburgh,"New Jersey",93442-6411,"United States",484-619-5682,870-757-1870,"252-586-7634 x6957","479-408-1147 x7470",201.860.1034,kylee@example.net,Email,"1989-08-26 23:52:08.000000",kylee@example.net,Female,Kylee@asu.gmail,,,2.04239921968311,2.68368802763487,,,Temp,Single,"Pacific Islander",,"Mechanical Engineering",3.73593838202403,Email,7135434046,1209552948,,Kylee.Kunze@asuFake.edu
